Experiment,NewSubject,Block,Frame,Feedback,Distribution,Confidence.Order,FilterTrialRandomization,Gamble,RT,TypeCount
3,526,2,Lose,Minimal,Standard,Last,0,1,929.5,10
3,526,3,Gain,Minimal,Standard,Last,0,0.7,1028.1,10
3,526,3,Lose,Minimal,Standard,Last,0,0.625,1026.375,8
3,526,4,Gain,Minimal,Standard,Last,0,0.5,773,8
3,526,4,Lose,Minimal,Standard,Last,0,0.5,813.7,10
3,527,1,Gain,Minimal,Tight,First,0,0,672.6,10
3,527,1,Lose,Minimal,Tight,First,0,0.75,725.625,8
3,527,2,Gain,Minimal,Tight,First,0,0,627.75,8
3,527,2,Lose,Minimal,Tight,First,0,0.9,659.5,10
3,527,3,Gain,Minimal,Tight,First,0,0.1,577.5,10
3,527,3,Lose,Minimal,Tight,First,0,0.875,736,8
3,527,4,Gain,Minimal,Tight,First,0,0.125,603.5,8
3,527,4,Lose,Minimal,Tight,First,0,0.9,575,10
3,528,1,Gain,Minimal,Tight,Last,0,0.125,775.9,10
3,528,1,Lose,Minimal,Tight,Last,0,0.375,1221.75,8
3,528,2,Gain,Minimal,Tight,Last,0,0.125,1011.375,8
3,528,2,Lose,Minimal,Tight,Last,0,0.8,1162.6,10
3,528,3,Gain,Minimal,Tight,Last,0,0.5,1136.1,10
3,528,3,Lose,Minimal,Tight,Last,0,0.714285714,1285.75,8
3,528,4,Gain,Minimal,Tight,Last,0,0.375,888.875,8
3,528,4,Lose,Minimal,Tight,Last,0,0.8,993.7,10
3,529,1,Gain,Minimal,Tight,First,0,0.2,965.7,10
3,529,1,Lose,Minimal,Tight,First,0,0.875,922.625,8
3,529,2,Gain,Minimal,Tight,First,0,0.375,959.25,8
3,529,2,Lose,Minimal,Tight,First,0,0.6,957.3,10
3,529,3,Gain,Minimal,Tight,First,0,0.5,1072.6,10
3,529,3,Lose,Minimal,Tight,First,0,0.5,1273.625,8
3,529,4,Gain,Minimal,Tight,First,0,0.25,948.875,8
3,529,4,Lose,Minimal,Tight,First,0,0.9,1050.4,10
3,530,1,Gain,Minimal,Standard,First,0,0,1013.8,10
3,530,1,Lose,Minimal,Standard,First,0,1,1192.625,8
3,530,2,Gain,Minimal,Standard,First,0,0,675.75,8
3,530,2,Lose,Minimal,Standard,First,0,1,761.5,10
3,530,3,Gain,Minimal,Standard,First,0,0.4,988.3,10
3,530,3,Lose,Minimal,Standard,First,0,0.75,893.625,8
3,530,4,Gain,Minimal,Standard,First,0,0.25,1196,8
3,530,4,Lose,Minimal,Standard,First,0,0.7,1118.9,10
3,531,1,Gain,Minimal,Standard,Last,0,0.2,889,10
3,531,1,Lose,Minimal,Standard,Last,0,1,769.5,8
3,531,2,Gain,Minimal,Standard,Last,0,0.125,859.375,8
3,531,2,Lose,Minimal,Standard,Last,0,0.9,787.6,10
3,531,3,Gain,Minimal,Standard,Last,0,0.1,721.2,10
3,531,3,Lose,Minimal,Standard,Last,0,1,772.375,8
3,531,4,Gain,Minimal,Standard,Last,0,0.375,1076.375,8
3,531,4,Lose,Minimal,Standard,Last,0,0.8,999.1,10
3,532,1,Gain,Minimal,Tight,First,0,0.2,771.1,10
3,532,1,Lose,Minimal,Tight,First,0,0.875,874.375,8
3,532,2,Gain,Minimal,Tight,First,0,0,786,8
3,532,2,Lose,Minimal,Tight,First,0,0.8,961.6,10
3,532,3,Gain,Minimal,Tight,First,0,0.1,755.1,10
3,532,3,Lose,Minimal,Tight,First,0,1,891.875,8
3,532,4,Gain,Minimal,Tight,First,0,0.375,587.125,8
3,532,4,Lose,Minimal,Tight,First,0,0.6,844.3,10
3,533,1,Gain,Minimal,Standard,First,0,0.1,977.6,10
3,533,1,Lose,Minimal,Standard,First,0,1,913.25,8
3,533,2,Gain,Minimal,Standard,First,0,0.25,1178.625,8
3,533,2,Lose,Minimal,Standard,First,0,0.9,1107.6,10
3,533,3,Gain,Minimal,Standard,First,0,0.5,1155.1,10
3,533,3,Lose,Minimal,Standard,First,0,0.75,1314.25,8
3,533,4,Gain,Minimal,Standard,First,0,0.25,969.375,8
3,533,4,Lose,Minimal,Standard,First,0,0.5,1184.7,10
3,534,1,Gain,Minimal,Standard,Last,0,0.333333333,778.1,10
3,534,1,Lose,Minimal,Standard,Last,0,1,649.5,8
3,534,2,Gain,Minimal,Standard,Last,0,0.25,794.125,8
3,534,2,Lose,Minimal,Standard,Last,0,0.6,901.9,10
3,534,3,Gain,Minimal,Standard,Last,0,0.5,788.4,10
3,534,3,Lose,Minimal,Standard,Last,0,0.5,1050.625,8
3,534,4,Gain,Minimal,Standard,Last,0,0.25,960.125,8
3,534,4,Lose,Minimal,Standard,Last,0,0.5,1001.4,10
3,535,1,Gain,Minimal,Tight,First,0,0.4,957.5,10
3,535,1,Lose,Minimal,Tight,First,0,0.875,983.25,8
3,535,2,Gain,Minimal,Tight,First,0,0.125,739.5,8
3,535,2,Lose,Minimal,Tight,First,0,0.9,803.9,10
3,535,3,Gain,Minimal,Tight,First,0,0.2,882.6,10
3,535,3,Lose,Minimal,Tight,First,0,0.75,916.375,8
3,535,4,Gain,Minimal,Tight,First,0,0.125,793.5,8
3,535,4,Lose,Minimal,Tight,First,0,0.6,1131.5,10
3,536,1,Gain,Minimal,Tight,Last,0,0.7,1160.3,10
3,536,1,Lose,Minimal,Tight,Last,0,0.857142857,975.25,8
3,536,2,Gain,Minimal,Tight,Last,0,0.714285714,1032.125,8
3,536,2,Lose,Minimal,Tight,Last,0,0.9,951.8,10
3,536,3,Gain,Minimal,Tight,Last,0,0.5,960.1,10
3,536,3,Lose,Minimal,Tight,Last,0,0.5,1012.25,8
3,536,4,Gain,Minimal,Tight,Last,0,0.5,925.75,8
3,536,4,Lose,Minimal,Tight,Last,0,0.7,871.7,10
3,537,1,Gain,Minimal,Standard,First,0,0.6,1216.3,10
3,537,1,Lose,Minimal,Standard,First,0,1,1049,8
3,537,2,Gain,Minimal,Standard,First,0,0.75,1098.625,8
3,537,2,Lose,Minimal,Standard,First,0,0.888888889,852,10
3,537,3,Gain,Minimal,Standard,First,0,0.5,1058.2,10
3,537,3,Lose,Minimal,Standard,First,0,0.875,1122.875,8
3,537,4,Gain,Minimal,Standard,First,0,0.625,1036,8
3,537,4,Lose,Minimal,Standard,First,0,0.7,1027.5,10
3,538,1,Gain,Minimal,Tight,First,0,0.3,632.9,10
3,538,1,Lose,Minimal,Tight,First,0,0.875,625.875,8
3,538,2,Gain,Minimal,Tight,First,0,0,572,8
3,538,2,Lose,Minimal,Tight,First,0,0.9,639.2,10
3,538,3,Gain,Minimal,Tight,First,0,0.6,753,10
3,538,3,Lose,Minimal,Tight,First,0,0.75,676.875,8
3,538,4,Gain,Minimal,Tight,First,0,0.5,720.875,8
3,538,4,Lose,Minimal,Tight,First,0,0.6,608,10
3,539,1,Gain,Minimal,Tight,Last,0,0.5,1321,10
3,539,1,Lose,Minimal,Tight,Last,0,0.5,1423.75,8
3,539,2,Gain,Minimal,Tight,Last,0,0.125,1268.875,8
3,539,2,Lose,Minimal,Tight,Last,0,0.555555556,1466.4,10
3,539,3,Gain,Minimal,Tight,Last,0,0.2,1104.1,10
3,539,3,Lose,Minimal,Tight,Last,0,0.714285714,1065.125,8
3,539,4,Gain,Minimal,Tight,Last,0,0,960.5,8
3,539,4,Lose,Minimal,Tight,Last,0,0.555555556,908.2,10
3,540,1,Gain,Minimal,Standard,First,0,0.3,985.5,10
3,540,1,Lose,Minimal,Standard,First,0,0.857142857,835.125,8
3,540,2,Gain,Minimal,Standard,First,0,0.5,763.875,8
3,540,2,Lose,Minimal,Standard,First,0,0.444444444,1054.6,10
3,540,3,Gain,Minimal,Standard,First,0,0.5,985.2,10
3,540,3,Lose,Minimal,Standard,First,0,0.5,1219.25,8
3,540,4,Gain,Minimal,Standard,First,0,0.625,841.5,8
3,540,4,Lose,Minimal,Standard,First,0,0.5,655.4,10
3,541,1,Gain,Minimal,Standard,Last,0,0.333333333,776.9,10
3,541,1,Lose,Minimal,Standard,Last,0,0.875,1074.375,8
3,541,2,Gain,Minimal,Standard,Last,0,0.625,858.125,8
3,541,2,Lose,Minimal,Standard,Last,0,0.444444444,1116.8,10
3,541,3,Gain,Minimal,Standard,Last,0,0.625,562,10
3,541,3,Lose,Minimal,Standard,Last,0,1,847.375,8
3,541,4,Gain,Minimal,Standard,Last,0,0.428571429,593.75,8
3,541,4,Lose,Minimal,Standard,Last,0,0.8,695.5,10
3,542,1,Gain,Minimal,Tight,First,0,0,765.3,10
3,542,1,Lose,Minimal,Tight,First,0,0.75,948.75,8
3,542,2,Gain,Minimal,Tight,First,0,0,656,8
3,542,2,Lose,Minimal,Tight,First,0,0.4,1031.3,10
3,542,3,Gain,Minimal,Tight,First,0,0.1,696,10
3,542,3,Lose,Minimal,Tight,First,0,0.75,1158.125,8
3,542,4,Gain,Minimal,Tight,First,0,0.25,872.25,8
3,542,4,Lose,Minimal,Tight,First,0,0.6,1036.7,10
3,543,1,Gain,Minimal,Tight,Last,0,0.1,1022.6,10
3,543,1,Lose,Minimal,Tight,Last,0,0.833333333,791.625,8
3,543,2,Gain,Minimal,Tight,Last,0,0.125,1240.375,8
3,543,2,Lose,Minimal,Tight,Last,0,0.75,817.5,10
3,543,3,Gain,Minimal,Tight,Last,0,0.3,1001.4,10
3,543,3,Lose,Minimal,Tight,Last,0,1,829.75,8
3,543,4,Gain,Minimal,Tight,Last,0,0.25,972.375,8
3,543,4,Lose,Minimal,Tight,Last,0,1,787.8,10
3,544,1,Gain,Minimal,Standard,First,0,0.2,726.7,10
3,544,1,Lose,Minimal,Standard,First,0,0.875,798.5,8
3,544,2,Gain,Minimal,Standard,First,0,0.25,623.375,8
3,544,2,Lose,Minimal,Standard,First,0,0.9,702.9,10
3,544,3,Gain,Minimal,Standard,First,0,0.5,781.4,10
3,544,3,Lose,Minimal,Standard,First,0,0.75,906.125,8
3,544,4,Gain,Minimal,Standard,First,0,0.375,826.875,8
3,544,4,Lose,Minimal,Standard,First,0,1,828.5,10
3,545,1,Gain,Minimal,Standard,Last,0,0.4,1126.6,10
3,545,1,Lose,Minimal,Standard,Last,0,0.75,1061.25,8
3,545,2,Gain,Minimal,Standard,Last,0,0.125,941.625,8
3,545,2,Lose,Minimal,Standard,Last,0,0.9,1097,10
3,545,3,Gain,Minimal,Standard,Last,0,0.6,1124,10
3,545,3,Lose,Minimal,Standard,Last,0,0.428571429,1164.125,8
3,545,4,Gain,Minimal,Standard,Last,0,0.5,1248.875,8
3,545,4,Lose,Minimal,Standard,Last,0,0.7,1387.7,10
3,546,1,Gain,Minimal,Tight,First,0,0,699.2,10
3,546,1,Lose,Minimal,Tight,First,0,0.875,869.375,8
3,546,2,Gain,Minimal,Tight,First,0,0,836.75,8
3,546,2,Lose,Minimal,Tight,First,0,0.7,853.5,10
3,546,3,Gain,Minimal,Tight,First,0,0.333333333,505.8,10
3,546,3,Lose,Minimal,Tight,First,0,0.375,667.625,8
3,546,4,Gain,Minimal,Tight,First,0,0.5,541.875,8
3,546,4,Lose,Minimal,Tight,First,0,0.4,540.9,10
3,547,1,Gain,Minimal,Tight,Last,0,0.9,957.8,10
3,547,1,Lose,Minimal,Tight,Last,0,0.375,1025.25,8
3,547,2,Gain,Minimal,Tight,Last,0,0.375,942.375,8
3,547,2,Lose,Minimal,Tight,Last,0,0.7,879,10
3,547,3,Gain,Minimal,Tight,Last,0,0.2,860.2,10
3,547,3,Lose,Minimal,Tight,Last,0,1,687.375,8
3,547,4,Gain,Minimal,Tight,Last,0,0.25,909.125,8
3,547,4,Lose,Minimal,Tight,Last,0,1,1148.3,10
3,548,1,Gain,Minimal,Standard,First,0,0.3,850.6,10
3,548,1,Lose,Minimal,Standard,First,0,0.875,914.875,8
3,548,2,Gain,Minimal,Standard,First,0,0.375,858.875,8
3,548,2,Lose,Minimal,Standard,First,0,0.7,1068.1,10
3,548,3,Gain,Minimal,Standard,First,0,0.5,965.6,10
3,548,3,Lose,Minimal,Standard,First,0,0.625,1053.75,8
3,548,4,Gain,Minimal,Standard,First,0,0.25,938,8
3,548,4,Lose,Minimal,Standard,First,0,0.8,1035.6,10
3,549,1,Gain,Minimal,Standard,Last,0,0.5,1161.8,10
3,549,1,Lose,Minimal,Standard,Last,0,0.857142857,915.75,8
3,549,2,Gain,Minimal,Standard,Last,0,0.571428571,741.75,8
3,549,2,Lose,Minimal,Standard,Last,0,0.777777778,926.9,10
3,549,3,Gain,Minimal,Standard,Last,0,0.6,876.6,10
3,549,3,Lose,Minimal,Standard,Last,0,0.625,973,8
3,549,4,Gain,Minimal,Standard,Last,0,0.625,767.5,8
3,549,4,Lose,Minimal,Standard,Last,0,0.5,664.2,10
3,550,1,Gain,Minimal,Tight,First,0,0.1,870.8,10
3,550,1,Lose,Minimal,Tight,First,0,1,1019.625,8
3,550,2,Gain,Minimal,Tight,First,0,0.125,728.5,8
3,550,2,Lose,Minimal,Tight,First,0,1,840.3,10
3,550,3,Gain,Minimal,Tight,First,0,0.4,760.8,10
3,550,3,Lose,Minimal,Tight,First,0,1,934.25,8
3,550,4,Gain,Minimal,Tight,First,0,0.375,788,8
3,550,4,Lose,Minimal,Tight,First,0,1,797.5,10
3,551,1,Gain,Minimal,Tight,Last,0,0,738.2,10
3,551,1,Lose,Minimal,Tight,Last,0,0.75,1085.625,8
3,551,2,Gain,Minimal,Tight,Last,0,0.571428571,783.5,8
3,551,2,Lose,Minimal,Tight,Last,0,1,690.2,10
3,551,3,Gain,Minimal,Tight,Last,0,0.333333333,1205.5,10
3,551,3,Lose,Minimal,Tight,Last,0,0.75,1272.5,8
3,551,4,Gain,Minimal,Tight,Last,0,0.285714286,864.625,8
3,551,4,Lose,Minimal,Tight,Last,0,0.8,912.5,10
3,552,1,Gain,Minimal,Standard,First,0,0.2,792.8,10
3,552,1,Lose,Minimal,Standard,First,0,1,851.75,8
3,552,2,Gain,Minimal,Standard,First,0,0.25,1075.75,8
3,552,2,Lose,Minimal,Standard,First,0,0.8,784.6,10
3,552,3,Gain,Minimal,Standard,First,0,0.3,846.3,10
3,552,3,Lose,Minimal,Standard,First,0,1,883.125,8
3,552,4,Gain,Minimal,Standard,First,0,0.125,926.75,8
3,552,4,Lose,Minimal,Standard,First,0,0.9,718.6,10
3,553,1,Gain,Minimal,Standard,Last,0,0.222222222,801.3,10
3,553,1,Lose,Minimal,Standard,Last,0,0.571428571,1108.75,8
3,553,2,Gain,Minimal,Standard,Last,0,0.125,1119.875,8
3,553,2,Lose,Minimal,Standard,Last,0,0.8,970.5,10
3,553,3,Gain,Minimal,Standard,Last,0,0.3,707,10
3,553,3,Lose,Minimal,Standard,Last,0,0.625,1110.25,8
3,553,4,Gain,Minimal,Standard,Last,0,0,728,8
3,553,4,Lose,Minimal,Standard,Last,0,0.9,1062.8,10
3,554,1,Gain,Minimal,Tight,First,0,0,843.4,10
3,554,1,Lose,Minimal,Tight,First,0,1,572.75,8
3,554,2,Gain,Minimal,Tight,First,0,0,617.875,8
3,554,2,Lose,Minimal,Tight,First,0,1,610.6,10
3,554,3,Gain,Minimal,Tight,First,0,0,639.5,10
3,554,3,Lose,Minimal,Tight,First,0,1,680,8
3,554,4,Gain,Minimal,Tight,First,0,0,503,8
3,554,4,Lose,Minimal,Tight,First,0,0.9,831.1,10
3,555,1,Gain,Minimal,Tight,Last,0,0.3,985.7,10
3,555,1,Lose,Minimal,Tight,Last,0,1,1102.25,8
3,555,2,Gain,Minimal,Tight,Last,0,0.25,936.125,8
3,555,2,Lose,Minimal,Tight,Last,0,0.9,1210.5,10
3,555,3,Gain,Minimal,Tight,Last,0,0.4,1205.8,10
3,555,3,Lose,Minimal,Tight,Last,0,1,778.125,8
3,555,4,Gain,Minimal,Tight,Last,0,0.125,910,8
3,555,4,Lose,Minimal,Tight,Last,0,0.8,957.6,10
3,556,1,Gain,Minimal,Standard,First,0,0.111111111,819.4,10
3,556,1,Lose,Minimal,Standard,First,0,0.875,821.5,8
3,556,2,Gain,Minimal,Standard,First,0,0.375,798.5,8
3,556,2,Lose,Minimal,Standard,First,0,0.888888889,713.1,10
3,556,3,Gain,Minimal,Standard,First,0,0,753,10
3,556,3,Lose,Minimal,Standard,First,0,1,658.375,8
3,556,4,Gain,Minimal,Standard,First,0,0.125,688.5,8
3,556,4,Lose,Minimal,Standard,First,0,1,742.4,10
3,558,1,Gain,Minimal,Tight,First,0,0.4,1202,10
3,558,1,Lose,Minimal,Tight,First,0,1,1019,8
3,558,2,Gain,Minimal,Tight,First,0,0.375,852.625,8
3,558,2,Lose,Minimal,Tight,First,0,0.9,862.7,10
3,558,3,Gain,Minimal,Tight,First,0,0.6,854.7,10
3,558,3,Lose,Minimal,Tight,First,0,0.714285714,936.75,8
3,558,4,Gain,Minimal,Tight,First,0,0.5,889.75,8
3,558,4,Lose,Minimal,Tight,First,0,0.8,1058.1,10
3,559,1,Gain,Minimal,Standard,First,0,0.5,332.3,10
3,559,1,Lose,Minimal,Standard,First,0,0.625,394.125,8
3,559,2,Gain,Minimal,Standard,First,0,0.5,244.25,8
3,559,2,Lose,Minimal,Standard,First,0,0.4,281.3,10
3,559,3,Gain,Minimal,Standard,First,0,0.6,680.3,10
3,559,3,Lose,Minimal,Standard,First,0,0.375,507.25,8
3,559,4,Gain,Minimal,Standard,First,0,0.5,462.75,8
3,559,4,Lose,Minimal,Standard,First,0,0.6,608.7,10
3,560,1,Gain,Minimal,Standard,Last,0,0.3,820.8,10
3,560,1,Lose,Minimal,Standard,Last,0,1,590.375,8
3,560,2,Gain,Minimal,Standard,Last,0,0.125,742.75,8
3,560,2,Lose,Minimal,Standard,Last,0,0.8,729.1,10
3,560,3,Gain,Minimal,Standard,Last,0,0.5,590.3,10
3,560,3,Lose,Minimal,Standard,Last,0,1,654.375,8
3,560,4,Gain,Minimal,Standard,Last,0,0.25,752.5,8
3,560,4,Lose,Minimal,Standard,Last,0,1,908.6,10
3,561,1,Gain,Minimal,Tight,First,0,0.4,1327.4,10
3,561,1,Lose,Minimal,Tight,First,0,0.714285714,1239.375,8
3,561,2,Gain,Minimal,Tight,First,0,0.75,890.625,8
3,561,2,Lose,Minimal,Tight,First,0,1,934.3,10
3,561,3,Gain,Minimal,Tight,First,0,0.555555556,963.6,10
3,561,3,Lose,Minimal,Tight,First,0,1,1051.125,8
3,561,4,Gain,Minimal,Tight,First,0,0.375,1088.125,8
3,561,4,Lose,Minimal,Tight,First,0,0.9,1133.7,10
3,562,1,Gain,Minimal,Tight,First,0,0.3,1059.6,10
3,562,1,Gain,Minimal,Tight,Last,0,0.2,917,10
3,562,1,Lose,Minimal,Tight,First,0,0.857142857,1141.25,8
3,562,1,Lose,Minimal,Tight,Last,0,0.875,784.875,8
3,562,2,Gain,Minimal,Tight,First,0,0,776.75,8
3,562,2,Gain,Minimal,Tight,Last,0,0.125,712,8
3,562,2,Lose,Minimal,Tight,First,0,0.9,1140.2,10
3,562,2,Lose,Minimal,Tight,Last,0,1,779.6,10
3,563,3,Gain,Minimal,Tight,First,0,0.777777778,846,10
3,563,3,Gain,Minimal,Tight,Last,0,0.5,1153.7,10
3,563,3,Lose,Minimal,Tight,First,0,1,898.5,8
3,563,3,Lose,Minimal,Tight,Last,0,1,1214.625,8
3,563,4,Gain,Minimal,Tight,First,0,0.375,886.125,8
3,563,4,Gain,Minimal,Tight,Last,0,0.375,985.875,8
3,563,4,Lose,Minimal,Tight,First,0,0.555555556,893.4,10
3,563,4,Lose,Minimal,Tight,Last,0,0.7,1174.4,10
3,564,1,Gain,Minimal,Standard,First,0,0.1,625.4,10
3,564,1,Lose,Minimal,Standard,First,0,1,658.875,8
3,564,2,Gain,Minimal,Standard,First,0,0.125,718.125,8
3,564,2,Lose,Minimal,Standard,First,0,0.9,641.9,10
3,564,3,Gain,Minimal,Standard,First,0,0.7,972.5,10
3,564,3,Lose,Minimal,Standard,First,0,1,769.75,8
3,564,4,Gain,Minimal,Standard,First,0,0.5,863.875,8
3,564,4,Lose,Minimal,Standard,First,0,0.9,853.8,10
3,565,1,Gain,Minimal,Standard,Last,0,0,821.7,10
3,565,1,Lose,Minimal,Standard,Last,0,1,1019.125,8
3,565,2,Gain,Minimal,Standard,Last,0,0,570.375,8
3,565,2,Lose,Minimal,Standard,Last,0,0.7,1083.5,10
3,565,3,Gain,Minimal,Standard,Last,0,0.333333333,603.7,10
3,565,3,Lose,Minimal,Standard,Last,0,1,923,8
3,565,4,Gain,Minimal,Standard,Last,0,0.25,897.75,8
3,565,4,Lose,Minimal,Standard,Last,0,0.9,772.7,10
3,566,1,Gain,Minimal,Tight,First,0,0.2,863.7,10
3,566,1,Gain,Minimal,Tight,Last,0,0,998.4,10
3,566,1,Lose,Minimal,Tight,First,0,0.75,1206,8
3,566,1,Lose,Minimal,Tight,Last,0,0,1125.125,8
3,566,2,Gain,Minimal,Tight,First,0,0.25,974.75,8
3,566,2,Gain,Minimal,Tight,Last,0,0,1062.375,8
3,566,2,Lose,Minimal,Tight,First,0,0.375,1077.3,10
3,566,2,Lose,Minimal,Tight,Last,0,0,1110.3,10
3,567,3,Gain,Minimal,Tight,First,0,0.6,1180,10
3,567,3,Gain,Minimal,Tight,Last,0,0,1117.2,10
3,567,3,Lose,Minimal,Tight,First,0,1,1147.25,8
3,567,3,Lose,Minimal,Tight,Last,0,0,1191,8
3,567,4,Gain,Minimal,Tight,First,0,0.25,838.125,8
3,567,4,Gain,Minimal,Tight,Last,0,0,1109.875,8
3,567,4,Lose,Minimal,Tight,First,0,0.5,1212.1,10
3,567,4,Lose,Minimal,Tight,Last,0,0,1144.8,10
3,568,1,Gain,Minimal,Standard,First,0,0.4,933.1,10
3,568,1,Lose,Minimal,Standard,First,0,0.75,868.25,8
3,568,2,Gain,Minimal,Standard,First,0,0.625,982.5,8
3,568,2,Lose,Minimal,Standard,First,0,0.6,1355.8,10
3,568,3,Gain,Minimal,Standard,First,0,0.3,1094.4,10
3,568,3,Lose,Minimal,Standard,First,0,0.75,793.5,8
3,568,4,Gain,Minimal,Standard,First,0,0.25,946.625,8
3,568,4,Lose,Minimal,Standard,First,0,0.9,961.6,10
3,569,1,Gain,Minimal,Standard,Last,0,0,596.8,10
3,569,1,Lose,Minimal,Standard,Last,0,1,705.125,8
3,569,2,Gain,Minimal,Standard,Last,0,0,543.875,8
3,569,2,Lose,Minimal,Standard,Last,0,0.7,790.8,10
3,569,3,Gain,Minimal,Standard,Last,0,0.3,471.9,10
3,569,3,Lose,Minimal,Standard,Last,0,1,695.75,8
3,569,4,Gain,Minimal,Standard,Last,0,0.125,596.125,8
3,569,4,Lose,Minimal,Standard,Last,0,0.8,569.1,10
3,570,1,Gain,Minimal,Tight,First,0,0.1,713.9,10
3,570,1,Lose,Minimal,Tight,First,0,0.875,985.625,8
3,570,2,Gain,Minimal,Tight,First,0,0,755.875,8
3,570,2,Lose,Minimal,Tight,First,0,0.8,1043.6,10
3,570,3,Gain,Minimal,Tight,First,0,0.4,1056.8,10
3,570,3,Lose,Minimal,Tight,First,0,0.875,1080,8
3,570,4,Gain,Minimal,Tight,First,0,0.5,834.375,8
3,570,4,Lose,Minimal,Tight,First,0,0.5,1076.2,10
3,571,1,Gain,Minimal,Standard,Last,0,0.2,1239.8,10
3,571,1,Lose,Minimal,Standard,Last,0,0.875,1249.125,8
3,571,2,Gain,Minimal,Standard,Last,0,0,868.75,8
3,571,2,Lose,Minimal,Standard,Last,0,1,991,10
3,571,3,Gain,Minimal,Standard,Last,0,0.2,760.5,10
3,571,3,Lose,Minimal,Standard,Last,0,0.714285714,956.375,8
3,571,4,Gain,Minimal,Standard,Last,0,0.142857143,668.375,8
3,571,4,Lose,Minimal,Standard,Last,0,0.8,1205.4,10
3,572,1,Gain,Minimal,Tight,First,0,0.3,1050.3,10
3,572,1,Lose,Minimal,Tight,First,0,1,895.125,8
3,572,2,Gain,Minimal,Tight,First,0,0.125,1051.375,8
3,572,2,Lose,Minimal,Tight,First,0,0.888888889,916.4,10
3,572,3,Gain,Minimal,Tight,First,0,0.5,1132.4,10
3,572,3,Lose,Minimal,Tight,First,0,0.571428571,1080.5,8
3,572,4,Gain,Minimal,Tight,First,0,0.375,1113.75,8
3,572,4,Lose,Minimal,Tight,First,0,0.7,1052.3,10
3,573,1,Gain,Minimal,Tight,Last,0,0.1,906.8,10
3,573,1,Lose,Minimal,Tight,Last,0,1,1049.625,8
3,573,2,Gain,Minimal,Tight,Last,0,0.25,739.125,8
3,573,2,Lose,Minimal,Tight,Last,0,1,696.8,10
3,573,3,Gain,Minimal,Tight,Last,0,0.333333333,805.7,10
3,573,3,Lose,Minimal,Tight,Last,0,1,925.125,8
3,573,4,Gain,Minimal,Tight,Last,0,0.125,1001.75,8
3,573,4,Lose,Minimal,Tight,Last,0,0.9,884.4,10
3,574,1,Gain,Minimal,Standard,First,0,0.2,928.3,10
3,574,1,Lose,Minimal,Standard,First,0,0.875,1205,8
3,574,2,Gain,Minimal,Standard,First,0,0.25,749,8
3,574,2,Lose,Minimal,Standard,First,0,0.9,1057.9,10
3,574,3,Gain,Minimal,Standard,First,0,0.333333333,736,10
3,574,3,Lose,Minimal,Standard,First,0,0.75,887.375,8
3,574,4,Gain,Minimal,Standard,First,0,0.25,649.375,8
3,574,4,Lose,Minimal,Standard,First,0,0.555555556,731.2,10
3,575,1,Gain,Minimal,Standard,Last,0,0,685.7,10
3,575,1,Lose,Minimal,Standard,Last,0,1,731.25,8
3,575,2,Gain,Minimal,Standard,Last,0,0,709.375,8
3,575,2,Lose,Minimal,Standard,Last,0,0.5,1064.9,10
3,575,3,Gain,Minimal,Standard,Last,0,0,949.7,10
3,575,3,Lose,Minimal,Standard,Last,0,0.857142857,953.625,8
3,575,4,Gain,Minimal,Standard,Last,0,0.5,612.75,8
3,575,4,Lose,Minimal,Standard,Last,0,0.6,707.8,10
3,576,1,Gain,Minimal,Tight,First,0,0.4,1097.2,10
3,576,1,Lose,Minimal,Tight,First,0,1,843.875,8
3,576,2,Gain,Minimal,Tight,First,0,0.625,694.75,8
3,576,2,Lose,Minimal,Tight,First,0,1,718.7,10
3,576,3,Gain,Minimal,Tight,First,0,0.6,607.7,10
3,576,3,Lose,Minimal,Tight,First,0,1,690.625,8
3,576,4,Gain,Minimal,Tight,First,0,0.375,518.125,8
3,576,4,Lose,Minimal,Tight,First,0,0.9,676.6,10
3,577,1,Gain,Minimal,Tight,Last,0,0.222222222,945.2,10
3,577,1,Lose,Minimal,Tight,Last,0,0.75,1286.625,8
3,577,2,Gain,Minimal,Tight,Last,0,0,720.875,8
3,577,2,Lose,Minimal,Tight,Last,0,0.9,1291,10
3,577,3,Gain,Minimal,Tight,Last,0,0.2,982.4,10
3,577,3,Lose,Minimal,Tight,Last,0,0.857142857,1035.875,8
3,577,4,Gain,Minimal,Tight,Last,0,0.125,1011.625,8
3,577,4,Lose,Minimal,Tight,Last,0,0.8,985.8,10
3,578,1,Gain,Minimal,Standard,First,0,0,365.9,10
3,578,1,Lose,Minimal,Standard,First,0,0,355.375,8
3,578,2,Gain,Minimal,Standard,First,0,0,257.5,8
3,578,2,Lose,Minimal,Standard,First,0,0.2,264.7,10
3,578,3,Gain,Minimal,Standard,First,0,0.6,597.7,10
3,578,3,Lose,Minimal,Standard,First,0,0.5,614.25,8
3,578,4,Gain,Minimal,Standard,First,0,0.75,516.625,8
3,578,4,Lose,Minimal,Standard,First,0,1,404,10
3,579,1,Gain,Minimal,Standard,Last,0,0.3,847.8,10
3,579,1,Lose,Minimal,Standard,Last,0,0.875,881.625,8
3,579,2,Gain,Minimal,Standard,Last,0,0.125,638.25,8
3,579,2,Lose,Minimal,Standard,Last,0,0.9,741.2,10
3,579,3,Gain,Minimal,Standard,Last,0,0.1,678.1,10
